date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:51	2527/2527	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:50:51%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fhome-video%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedac79	(from https://frenify.net/envato/frenify/wp/resumo/2/home-video/)
18:50:52	1517/1517	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:52%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/573	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/573.json	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:52	2472/2472	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:50:53%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fblog-full%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed8b2e.json	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:50:53%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=573	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexa1e2.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:53	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:50:53%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fblog-full%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed68a6	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:54	136774/136774	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:54%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/10-reasons-you-need-us-introverts/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:55	220798/220798	---M--	200	added ('OK')	image/jpeg	etag:%2235e7e-62d7e5b7-95945d67fcfb23f2;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_VJR7ZT53JA.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_VJR7ZT53JA.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:55	132633/132633	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:55%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/3-things-i-know-about-making-peace-with-your-past/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/3-things-i-know-about-making-peace-with-your-past/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:56	187879/187879	---M--	200	added ('OK')	image/jpeg	etag:%222dde7-62d7e5b5-8af798975e404dd9;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_MFFX4ZPUMM.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_MFFX4ZPUMM.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:56	134226/134226	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/why-decorating-your-home-is-good-for-your-mental-health/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/why-decorating-your-home-is-good-for-your-mental-health/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:56	137128/137128	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:56%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/forgive-yourself-for-not-being-perfect-then-do-it-again-tomorrow/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/forgive-yourself-for-not-being-perfect-then-do-it-again-tomorrow/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:57	132473/132473	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:57%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/how-to-clean-your-emotional-house/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/how-to-clean-your-emotional-house/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:58	423060/423060	---M--	200	added ('OK')	image/jpeg	etag:%2267494-62d7e5b4-3b063113a4ab7a85;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_HUBUDLBLZQ.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_HUBUDLBLZQ.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:58	16154/16154	---M-Z	200	added ('OK')	text/css	etag:%223f1a-62ea09a4-4c565de606d7596;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-45.css?ver=1659505060	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-459ac9.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:59	137016/137016	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:58%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/3-summer-smoothies-to-keep-you-healthy-full-and-focused/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/3-summer-smoothies-to-keep-you-healthy-full-and-focused/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:59	16156/16156	---M-Z	200	added ('OK')	text/css	etag:%223f1c-62ea09a4-a6ee5dd6f0611086;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-43.css?ver=1659505060	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-439ac9.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:50:59	111165/111165	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:50:59%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/blog-full/page/2/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/blog-full/page/2/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:00	16152/16152	---M-Z	200	added ('OK')	text/css	etag:%223f18-62ea09a5-ecc5d476592d4a82;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-41.css?ver=1659505061	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-41dd3d.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:00	16162/16162	---M-Z	200	added ('OK')	text/css	etag:%223f22-62ea09a5-5f6f5e9708b9058a;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-39.css?ver=1659505061	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-39dd3d.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:03	16145/16145	---M-Z	200	added ('OK')	text/css	etag:%223f11-62ea0948-dddb08604995fffc;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-37.css?ver=1659504968	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-37c25e.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:03	16160/16160	---M-Z	200	added ('OK')	text/css	etag:%223f20-62ea09a5-31c4eb00d352e01c;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-35.css?ver=1659505061	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-35dd3d.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:04	16163/16163	---M-Z	200	added ('OK')	text/css	etag:%223f23-62ea09a6-3654543a2de2e514;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-33.css?ver=1659505062	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-333db8.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:05	16164/16164	---M-Z	200	added ('OK')	text/css	etag:%223f24-62ea09a6-7a0048f0f53fe8b1;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-31.css?ver=1659505062	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-313db8.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:05	16166/16166	---M-Z	200	added ('OK')	text/css	etag:%223f26-62ea09a6-3851e799a263854b;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-29.css?ver=1659505062	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-293db8.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:06	16173/16173	---M-Z	200	added ('OK')	text/css	etag:%223f2d-62ea09a6-ce147a9a4739e94d;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-27.css?ver=1659505062	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-273db8.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:07	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-62e7c3f8-2ee7df340c9c6fe0;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:07	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-62e7c3f8-75c7d41af402f22;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-full/)
18:51:08	1526/1526	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:08%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/571	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/571.json	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:09	2487/2487	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:09%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fblog-sidebar%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed2b0d.json	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:09%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=571	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index62bf.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:10	2537/2537	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:10%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fblog-sidebar%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embede874	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:11	154863/154863	---M--	200	added ('OK')	image/jpeg	etag:%2225cef-61a7bb5c-97a369259fa04696;;;%22	https://demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/11/Layer-1.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/11/Layer-1.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:12	2960/2960	---M--	200	added ('OK')	image/png	etag:%22b90-61a7bb5c-187c03805bc06759;;;%22	https://demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/11/sign.png	C:/Users/PC/Desktop/3d-portfolio/3d-2/demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/11/sign.png	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:12	49081/49081	---M--	200	added ('OK')	image/jpeg	etag:%22bfb9-61aa0a30-32b63f98a6f1adbb;;;%22	https://demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/12/banner.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/demo.frenify.net/wp/resumo/1/wp-content/uploads/2021/12/banner.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:13	98517/98517	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:13%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/uncategorized/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/uncategorized/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:13	1502/1502	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:13%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/578	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/wp/v2/pages/578.json	(from https://frenify.net/envato/frenify/wp/resumo/2/protected/)
18:51:13	101867/101867	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:13%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/beauty/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/beauty/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:14	101975/101975	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:14%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/career-development/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/career-development/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:15	2505/2505	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:15%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fprotected%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedeaaf.json	(from https://frenify.net/envato/frenify/wp/resumo/2/protected/)
18:51:15	105963/105963	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:14%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/interiors-decor/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/interiors-decor/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:15	109176/109176	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:14%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/health-wellness/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/health-wellness/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:15	103035/103035	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:15%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/lifestyle/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/lifestyle/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:16	2555/2555	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:16%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fprotected%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed7df8	(from https://frenify.net/envato/frenify/wp/resumo/2/protected/)
18:51:16	107867/107867	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:16%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/category/relationships/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/category/relationships/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:16%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=578	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexa722.html	(from https://frenify.net/envato/frenify/wp/resumo/2/protected/)
18:51:17	115677/115677	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:16%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/page/2/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/page/2/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/blog-sidebar/)
18:51:17	1106/1106	---M-Z	200	added ('OK')	image/svg+xml	etag:%22452-62e7c030-8aa5e97e7859c2f8;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/svg/lock.svg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/svg/lock.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/protected/)
18:51:17	16294/16294	---M-Z	200	added ('OK')	text/css	etag:%223fa6-62ea1312-add6a069d64190d8;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-491.css?ver=1659507474	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-491d718.css	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:18	2660/2660	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:18%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fsweet-cherry%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed2719.json	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:18%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=491	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/index87e8.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:19	2741/2741	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:19%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fsweet-cherry%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embeda3bf	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:20	9052/9052	---M--	200	added ('OK')	image/jpeg	etag:%22235c-62d7e5b1-87104b5ae1b9273f;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/Layer-1-150x150.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/Layer-1-150x150.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:21	88567/88567	---M--	200	added ('OK')	image/jpeg	etag:%22159f7-62d7e5b2-439c821ad0150dfa;;;%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_C8X0QI947Z.jpg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/2021/11/StockSnap_C8X0QI947Z.jpg	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:22	598/598	---M-Z	200	added ('OK')	image/svg+xml	etag:%22256-62e7c030-4d2d0fa65ddc8901;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/svg/arrow-r.svg	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/themes/resumo/assets/svg/arrow-r.svg	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:22	16283/16283	---M-Z	200	added ('OK')	text/css	etag:%223f9b-62ea1d50-2093920cc59c1b5b;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-490.css?ver=1659510096	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-490ab4e.css	(from https://frenify.net/envato/frenify/wp/resumo/2/project/delicious-fruit/)
18:51:23	2677/2677	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:23%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fdelicious-fruit%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embedb06e.json	(from https://frenify.net/envato/frenify/wp/resumo/2/project/delicious-fruit/)
18:51:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:24%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=490	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexb015.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/delicious-fruit/)
18:51:24	115490/115490	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2017:51:22%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/author/frenify/	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/author/frenify/index.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/sweet-cherry/)
18:51:24	2758/2758	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Aug%202022%2017:51:24%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fdelicious-fruit%2F&format=xml	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed2935	(from https://frenify.net/envato/frenify/wp/resumo/2/project/delicious-fruit/)
18:51:25	16293/16293	---M-Z	200	added ('OK')	text/css	etag:%223fa5-62ea092e-d6cbbdb9a89b0c4c;gz%22	https://frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-489.css?ver=1659504942	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-content/uploads/elementor/css/post-489f345.css	(from https://frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/)
18:51:26	2652/2652	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Aug%202022%2017:51:26%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffrenify.net%2Fenvato%2Ffrenify%2Fwp%2Fresumo%2F2%2Fproject%2Fblue-lemon%2F	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/wp-json/oembed/1.0/embed3aa3.json	(from https://frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/)
18:51:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Aug%202022%2017:51:26%20GMT	https://frenify.net/envato/frenify/wp/resumo/2/?p=489	C:/Users/PC/Desktop/3d-portfolio/3d-2/frenify.net/envato/frenify/wp/resumo/2/indexb645.html	(from https://frenify.net/envato/frenify/wp/resumo/2/project/blue-lemon/)
